90,1.475499000,6,199.188.200.143,10.12.27.102,80,49166,,,1316,20,0x00000018,20,,0,246,
91,1.475598000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000010,20,,0,137809,
92,1.475703000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000010,20,,0,139085,
93,1.486249000,6,199.188.200.143,10.12.27.102,80,49166,,,1500,20,0x00000010,20,,0,246,
94,1.486270000,6,199.188.200.143,10.12.27.102,80,49166,,,1132,20,0x00000018,20,,0,246,
95,1.486555000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000010,20,,0,141637,
96,1.496758000,6,199.188.200.143,10.12.27.102,80,49166,,,1316,20,0x00000018,20,,0,246,
97,1.496776000,6,199.188.200.143,10.12.27.102,80,49166,,,1500,20,0x00000010,20,,0,246,
98,1.496779000,6,199.188.200.143,10.12.27.102,80,49166,,,1132,20,0x00000018,20,,0,246,
99,1.496783000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000010,20,,0,142913,
100,1.496785000,6,199.188.200.143,10.12.27.102,80,49166,,,1316,20,0x00000018,20,,0,246,
101,1.496788000,6,199.188.200.143,10.12.27.102,80,49166,,,1316,20,0x00000018,20,,0,246,
102,1.496790000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000010,20,,0,145465,
103,1.518449000,6,10.12.27.102,199.188.200.143,49166,80,,,40,20,0x00000014,20,,0,155813,
104,78.365654000,17,10.12.27.102,10.12.27.1,,,49919,53,58,20,,,,0,,
105,78.660457000,17,10.12.27.1,10.12.27.102,,,53,49919,74,20,,,,0,,
106,78.663097000,6,10.12.27.102,74.220.219.67,49167,80,,,52,20,0x00000002,32,,0,0,
107,78.833827000,6,74.220.219.67,10.12.27.102,80,49167,,,44,20,0x00000012,24,,0,1,
108,78.833981000,6,10.12.27.102,74.220.219.67,49167,80,,,40,20,0x00000010,20,,0,1,
109,78.834184000,6,10.12.27.102,74.220.219.67,49167,80,,,302,20,0x00000018,20,,0,1,
110,78.834189000,6,74.220.219.67,10.12.27.102,80,49167,,,40,20,0x00000010,20,,0,263,
111,79.010714000,6,74.220.219.67,10.12.27.102,80,49167,,,352,20,0x00000018,20,,0,263,
112,79.010934000,6,10.12.27.102,74.220.219.67,49167,80,,,40,20,0x00000010,20,,0,313,
113,84.951629000,17,10.12.27.102,10.12.27.1,,,64320,53,73,20,,,,0,,
114,85.095606000,17,10.12.27.1,10.12.27.102,,,53,64320,89,20,,,,0,,
115,85.100109000,6,10.12.27.102,103.198.0.2,49171,443,,,52,20,0x00000002,32,,0,0,
116,85.100118000,6,10.12.27.102,103.198.0.2,49172,443,,,52,20,0x00000002,32,,0,0,
117,85.188642000,6,103.198.0.2,10.12.27.102,443,49172,,,44,20,0x00000012,24,,0,1,
118,85.188845000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,1,
119,85.191400000,6,103.198.0.2,10.12.27.102,443,49171,,,44,20,0x00000012,24,,0,1,
120,85.191630000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,1,
121,85.192384000,6,10.12.27.102,103.198.0.2,49171,443,,,209,20,0x00000018,20,0x00000303,0,1,22
122,85.192390000,6,103.198.0.2,10.12.27.102,443,49171,,,40,20,0x00000010,20,,0,170,
123,85.192593000,6,10.12.27.102,103.198.0.2,49172,443,,,209,20,0x00000018,20,0x00000303,0,1,22
124,85.194289000,6,103.198.0.2,10.12.27.102,443,49172,,,40,20,0x00000010,20,,0,170,
125,85.306455000,6,103.198.0.2,10.12.27.102,443,49171,,,1500,20,0x00000010,20,0x00000303,0,170,22
126,85.306471000,6,103.198.0.2,10.12.27.102,443,49171,,,1132,20,0x00000018,20,,0,170,
127,85.306689000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,2553,
128,85.306695000,6,103.198.0.2,10.12.27.102,443,49171,,,1316,20,0x00000018,20,,0,170,
129,85.306787000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,3829,
130,85.307967000,6,103.198.0.2,10.12.27.102,443,49171,,,1495,20,0x00000018,20,0x00000303,0,170,22
131,85.308103000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,5284,
132,85.323502000,6,103.198.0.2,10.12.27.102,443,49172,,,1316,20,0x00000018,20,0x00000303,0,170,22
133,85.323627000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,1277,
134,85.326123000,6,103.198.0.2,10.12.27.102,443,49172,,,1316,20,0x00000018,20,,0,170,
135,85.326224000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,2553,
136,85.326795000,6,103.198.0.2,10.12.27.102,443,49172,,,1316,20,0x00000018,20,,0,170,
137,85.326802000,6,103.198.0.2,10.12.27.102,443,49172,,,1495,20,0x00000018,20,0x00000303,0,170,22
138,85.326805000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,5284,
139,85.327125000,6,10.12.27.102,103.198.0.2,49171,443,,,206,20,0x00000018,20,0x00000303,0,5284,22
140,85.327178000,6,103.198.0.2,10.12.27.102,443,49171,,,40,20,0x00000010,20,,0,336,
141,85.349583000,6,10.12.27.102,103.198.0.2,49172,443,,,206,20,0x00000018,20,0x00000303,0,5284,22
142,85.349596000,6,103.198.0.2,10.12.27.102,443,49172,,,40,20,0x00000010,20,,0,336,
143,85.430712000,6,103.198.0.2,10.12.27.102,443,49171,,,131,20,0x00000018,20,0x00000303,0,336,20
144,85.430828000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,5375,
145,85.447060000,6,10.12.27.102,103.198.0.2,49171,443,,,461,20,0x00000018,20,0x00000303,0,5375,23
146,85.447078000,6,103.198.0.2,10.12.27.102,443,49171,,,40,20,0x00000010,20,,0,757,
147,85.447202000,6,10.12.27.102,103.198.0.2,49171,443,,,989,20,0x00000018,20,0x00000303,0,5375,23
148,85.447209000,6,103.198.0.2,10.12.27.102,443,49171,,,40,20,0x00000010,20,,0,1706,
149,85.448357000,6,103.198.0.2,10.12.27.102,443,49172,,,131,20,0x00000018,20,0x00000303,0,336,20
150,85.448529000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,5375,
151,89.122112000,6,74.220.219.67,10.12.27.102,80,49167,,,40,20,0x00000019,20,,0,263,
152,89.124280000,6,10.12.27.102,74.220.219.67,49167,80,,,40,20,0x00000010,20,,0,314,
153,99.331483000,6,103.198.0.2,10.12.27.102,443,49171,,,1500,20,0x00000010,20,,0,1706,
154,99.331499000,6,103.198.0.2,10.12.27.102,443,49171,,,969,20,0x00000018,20,0x00000303,0,1706,23
155,99.334072000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,7764,
156,99.366596000,6,10.12.27.102,103.198.0.2,49171,443,,,397,20,0x00000018,20,0x00000303,0,7764,23
157,99.366662000,6,103.198.0.2,10.12.27.102,443,49171,,,40,20,0x00000010,20,,0,2063,
158,99.367831000,6,10.12.27.102,103.198.0.2,49172,443,,,397,20,0x00000018,20,0x00000303,0,5375,23
159,99.367877000,6,103.198.0.2,10.12.27.102,443,49172,,,40,20,0x00000010,20,,0,693,
160,99.370758000,6,10.12.27.102,103.198.0.2,49173,443,,,52,20,0x00000002,32,,0,0,
161,99.373150000,6,10.12.27.102,103.198.0.2,49174,443,,,52,20,0x00000002,32,,0,0,
162,99.470445000,6,103.198.0.2,10.12.27.102,443,49174,,,44,20,0x00000012,24,,0,1,
163,99.470458000,6,103.198.0.2,10.12.27.102,443,49173,,,44,20,0x00000012,24,,0,1,
164,99.470623000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,1,
165,99.470627000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,1,
166,99.473334000,6,10.12.27.102,103.198.0.2,49174,443,,,241,20,0x00000018,20,0x00000303,0,1,22
167,99.473343000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,202,
168,99.473375000,6,10.12.27.102,103.198.0.2,49173,443,,,241,20,0x00000018,20,0x00000303,0,1,22
169,99.473378000,6,103.198.0.2,10.12.27.102,443,49173,,,40,20,0x00000010,20,,0,202,
170,99.586934000,6,103.198.0.2,10.12.27.102,443,49173,,,1316,20,0x00000018,20,0x00000303,0,202,22
171,99.587193000,6,103.198.0.2,10.12.27.102,443,49173,,,1316,20,0x00000018,20,,0,202,
172,99.587551000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,2553,
173,99.588013000,6,103.198.0.2,10.12.27.102,443,49173,,,1316,20,0x00000018,20,,0,202,
174,99.588020000,6,103.198.0.2,10.12.27.102,443,49173,,,1495,20,0x00000018,20,0x00000303,0,202,22
175,99.588023000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,5284,
176,99.607176000,6,103.198.0.2,10.12.27.102,443,49174,,,1316,20,0x00000018,20,0x00000303,0,202,22
177,99.607359000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,1277,
178,99.607365000,6,103.198.0.2,10.12.27.102,443,49174,,,1316,20,0x00000018,20,,0,202,
179,99.607475000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,2553,
180,99.607696000,6,103.198.0.2,10.12.27.102,443,49174,,,1316,20,0x00000018,20,,0,202,
181,99.607798000,6,103.198.0.2,10.12.27.102,443,49174,,,1495,20,0x00000018,20,0x00000303,0,202,22
182,99.607802000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,5284,
183,99.608567000,6,10.12.27.102,103.198.0.2,49173,443,,,206,20,0x00000018,20,0x00000303,0,5284,22
184,99.608589000,6,103.198.0.2,10.12.27.102,443,49173,,,40,20,0x00000010,20,,0,368,
185,99.624248000,6,10.12.27.102,103.198.0.2,49174,443,,,206,20,0x00000018,20,0x00000303,0,5284,22
186,99.624363000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,368,
187,99.718326000,6,103.198.0.2,10.12.27.102,443,49173,,,131,20,0x00000018,20,0x00000303,0,368,20
188,99.719033000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,5375,
189,99.727977000,6,103.198.0.2,10.12.27.102,443,49174,,,131,20,0x00000018,20,0x00000303,0,368,20
190,99.728264000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,5375,
191,99.733810000,6,10.12.27.102,103.198.0.2,49173,443,,,429,20,0x00000018,20,0x00000303,0,5375,23
192,99.733823000,6,103.198.0.2,10.12.27.102,443,49173,,,40,20,0x00000010,20,,0,757,
193,99.734115000,6,10.12.27.102,103.198.0.2,49174,443,,,429,20,0x00000018,20,0x00000303,0,5375,23
194,99.734163000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,757,
195,100.107874000,6,103.198.0.2,10.12.27.102,443,49171,,,1277,20,0x00000018,20,0x00000303,0,2063,23
196,100.107995000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,9001,
197,102.729275000,6,103.198.0.2,10.12.27.102,443,49172,,,1485,20,0x00000018,20,0x00000303,0,693,23
198,102.729510000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,6820,
199,103.711231000,6,103.198.0.2,10.12.27.102,443,49174,,,1500,20,0x00000010,20,,0,757,
200,103.711247000,6,103.198.0.2,10.12.27.102,443,49174,,,1132,20,0x00000018,20,,0,757,
201,103.711251000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,7927,
202,103.711424000,6,103.198.0.2,10.12.27.102,443,49174,,,1316,20,0x00000018,20,,0,757,
203,103.711489000,6,103.198.0.2,10.12.27.102,443,49174,,,1289,20,0x00000018,20,0x00000303,0,757,23
204,103.711660000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,10452,
205,109.106764000,6,10.12.27.102,103.198.0.2,49174,443,,,429,20,0x00000018,20,0x00000303,0,10452,23
206,109.106784000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,1146,
207,109.845732000,6,103.198.0.2,10.12.27.102,443,49174,,,701,20,0x00000018,20,0x00000303,0,1146,23
208,109.845887000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,11113,
209,129.649001000,6,103.198.0.2,10.12.27.102,443,49173,,,1277,20,0x00000018,20,0x00000303,0,757,23
210,129.649290000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,6612,
211,129.649617000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000011,20,,0,6612,
212,129.649715000,6,103.198.0.2,10.12.27.102,443,49173,,,40,20,0x00000010,20,,0,758,
213,129.825393000,6,103.198.0.2,10.12.27.102,443,49173,,,40,20,0x00000019,20,,0,758,
214,129.825620000,6,10.12.27.102,103.198.0.2,49173,443,,,40,20,0x00000010,20,,0,6613,
215,149.355424000,6,10.12.27.102,103.198.0.2,49174,443,,,317,20,0x00000018,20,0x00000303,0,11113,23
216,149.355443000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,1423,
217,151.613792000,6,103.198.0.2,10.12.27.102,443,49174,,,557,20,0x00000018,20,0x00000303,0,1423,23
218,151.613902000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,11630,
219,165.312296000,6,103.198.0.2,10.12.27.102,443,49171,,,109,20,0x00000019,20,0x00000303,0,2063,21
220,165.312711000,6,10.12.27.102,103.198.0.2,49171,443,,,40,20,0x00000010,20,,0,9071,
221,167.948990000,6,103.198.0.2,10.12.27.102,443,49172,,,109,20,0x00000018,20,0x00000303,0,693,21
222,167.949031000,6,103.198.0.2,10.12.27.102,443,49172,,,40,20,0x00000019,20,,0,693,
223,167.949677000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000010,20,,0,6890,
224,198.029053000,6,10.12.27.102,74.220.219.67,49167,80,,,40,20,0x00000011,20,,0,314,
225,198.029081000,6,74.220.219.67,10.12.27.102,80,49167,,,40,20,0x00000010,20,,0,264,
226,204.804951000,6,10.12.27.102,103.198.0.2,49172,443,,,40,20,0x00000011,20,,0,6890,
227,216.626284000,6,103.198.0.2,10.12.27.102,443,49174,,,109,20,0x00000019,20,0x00000303,0,1423,21
228,216.626526000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000010,20,,0,11700,
229,309.932366000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000011,20,,0,11700,
230,309.932404000,6,103.198.0.2,10.12.27.102,443,49174,,,40,20,0x00000010,20,,0,1424,
231,309.932408000,6,10.12.27.102,103.198.0.2,49174,443,,,40,20,0x00000014,20,,0,11700,
