1,0.000000000,17,10.12.28.101,10.12.28.1,,,53096,53,
2,0.087422000,17,10.12.28.1,10.12.28.101,,,53,53096,
3,0.095311000,6,10.12.28.101,199.188.200.142,49163,80,,,
4,0.160786000,6,199.188.200.142,10.12.28.101,80,49163,,,
5,0.160967000,6,10.12.28.101,199.188.200.142,49163,80,,,
6,0.161506000,6,10.12.28.101,199.188.200.142,49163,80,,,
7,0.161515000,6,199.188.200.142,10.12.28.101,80,49163,,,
8,0.282832000,6,199.188.200.142,10.12.28.101,80,49163,,,
9,0.282941000,6,10.12.28.101,199.188.200.142,49163,80,,,
10,0.283184000,6,199.188.200.142,10.12.28.101,80,49163,,,
11,0.283281000,6,199.188.200.142,10.12.28.101,80,49163,,,
12,0.283633000,6,10.12.28.101,199.188.200.142,49163,80,,,
13,0.283639000,6,199.188.200.142,10.12.28.101,80,49163,,,
14,0.283662000,6,199.188.200.142,10.12.28.101,80,49163,,,
15,0.283664000,6,199.188.200.142,10.12.28.101,80,49163,,,
16,0.283666000,6,199.188.200.142,10.12.28.101,80,49163,,,
17,0.283757000,6,199.188.200.142,10.12.28.101,80,49163,,,
18,0.283840000,6,10.12.28.101,199.188.200.142,49163,80,,,
19,0.285080000,6,199.188.200.142,10.12.28.101,80,49163,,,
20,0.285089000,6,199.188.200.142,10.12.28.101,80,49163,,,
21,0.285431000,6,10.12.28.101,199.188.200.142,49163,80,,,
22,0.296829000,6,10.12.28.101,199.188.200.142,49163,80,,,
23,0.355008000,6,199.188.200.142,10.12.28.101,80,49163,,,
24,0.355287000,6,199.188.200.142,10.12.28.101,80,49163,,,
25,0.355447000,6,199.188.200.142,10.12.28.101,80,49163,,,
26,0.355745000,6,199.188.200.142,10.12.28.101,80,49163,,,
27,0.355758000,6,199.188.200.142,10.12.28.101,80,49163,,,
28,0.355762000,6,199.188.200.142,10.12.28.101,80,49163,,,
29,0.355904000,6,10.12.28.101,199.188.200.142,49163,80,,,
30,0.357151000,6,199.188.200.142,10.12.28.101,80,49163,,,
31,0.357163000,6,199.188.200.142,10.12.28.101,80,49163,,,
32,0.357165000,6,199.188.200.142,10.12.28.101,80,49163,,,
33,0.357168000,6,199.188.200.142,10.12.28.101,80,49163,,,
34,0.357170000,6,199.188.200.142,10.12.28.101,80,49163,,,
35,0.357316000,6,10.12.28.101,199.188.200.142,49163,80,,,
36,0.357712000,6,199.188.200.142,10.12.28.101,80,49163,,,
37,0.357718000,6,199.188.200.142,10.12.28.101,80,49163,,,
38,0.357858000,6,199.188.200.142,10.12.28.101,80,49163,,,
39,0.357864000,6,199.188.200.142,10.12.28.101,80,49163,,,
40,0.358079000,6,10.12.28.101,199.188.200.142,49163,80,,,
41,0.431088000,6,199.188.200.142,10.12.28.101,80,49163,,,
42,0.431155000,6,199.188.200.142,10.12.28.101,80,49163,,,
43,0.431442000,6,199.188.200.142,10.12.28.101,80,49163,,,
44,0.431585000,6,199.188.200.142,10.12.28.101,80,49163,,,
45,0.431594000,6,199.188.200.142,10.12.28.101,80,49163,,,
46,0.431980000,6,199.188.200.142,10.12.28.101,80,49163,,,
47,0.431993000,6,10.12.28.101,199.188.200.142,49163,80,,,
48,0.431997000,6,199.188.200.142,10.12.28.101,80,49163,,,
49,0.432241000,6,199.188.200.142,10.12.28.101,80,49163,,,
50,0.432435000,6,199.188.200.142,10.12.28.101,80,49163,,,
51,0.432447000,6,199.188.200.142,10.12.28.101,80,49163,,,
52,0.433261000,6,10.12.28.101,199.188.200.142,49163,80,,,
53,0.433562000,6,10.12.28.101,199.188.200.142,49163,80,,,
54,0.438938000,6,199.188.200.142,10.12.28.101,80,49163,,,
55,0.439158000,6,10.12.28.101,199.188.200.142,49163,80,,,
56,0.439163000,6,199.188.200.142,10.12.28.101,80,49163,,,
57,0.439314000,6,10.12.28.101,199.188.200.142,49163,80,,,
58,0.439320000,6,199.188.200.142,10.12.28.101,80,49163,,,
59,0.439524000,6,10.12.28.101,199.188.200.142,49163,80,,,
60,0.440255000,6,199.188.200.142,10.12.28.101,80,49163,,,
61,0.440267000,6,199.188.200.142,10.12.28.101,80,49163,,,
62,0.440433000,6,10.12.28.101,199.188.200.142,49163,80,,,
63,0.441180000,6,199.188.200.142,10.12.28.101,80,49163,,,
64,0.441199000,6,199.188.200.142,10.12.28.101,80,49163,,,
65,0.441203000,6,199.188.200.142,10.12.28.101,80,49163,,,
66,0.441205000,6,199.188.200.142,10.12.28.101,80,49163,,,
67,0.441207000,6,199.188.200.142,10.12.28.101,80,49163,,,
68,0.441209000,6,199.188.200.142,10.12.28.101,80,49163,,,
69,0.441417000,6,10.12.28.101,199.188.200.142,49163,80,,,
70,0.502686000,6,199.188.200.142,10.12.28.101,80,49163,,,
71,0.502702000,6,199.188.200.142,10.12.28.101,80,49163,,,
72,0.502900000,6,10.12.28.101,199.188.200.142,49163,80,,,
73,0.503192000,6,199.188.200.142,10.12.28.101,80,49163,,,
74,0.503204000,6,199.188.200.142,10.12.28.101,80,49163,,,
75,0.503457000,6,199.188.200.142,10.12.28.101,80,49163,,,
76,0.503468000,6,10.12.28.101,199.188.200.142,49163,80,,,
77,0.503470000,6,199.188.200.142,10.12.28.101,80,49163,,,
78,0.503472000,6,199.188.200.142,10.12.28.101,80,49163,,,
79,0.503474000,6,199.188.200.142,10.12.28.101,80,49163,,,
80,0.503777000,6,199.188.200.142,10.12.28.101,80,49163,,,
81,0.503783000,6,199.188.200.142,10.12.28.101,80,49163,,,
82,0.503995000,6,199.188.200.142,10.12.28.101,80,49163,,,
83,0.504002000,6,199.188.200.142,10.12.28.101,80,49163,,,
84,0.504097000,6,10.12.28.101,199.188.200.142,49163,80,,,
85,0.504528000,6,10.12.28.101,199.188.200.142,49163,80,,,
86,0.510105000,6,199.188.200.142,10.12.28.101,80,49163,,,
87,0.510545000,6,199.188.200.142,10.12.28.101,80,49163,,,
88,0.510553000,6,199.188.200.142,10.12.28.101,80,49163,,,
89,0.510555000,6,199.188.200.142,10.12.28.101,80,49163,,,
90,0.510673000,6,199.188.200.142,10.12.28.101,80,49163,,,
91,0.510679000,6,10.12.28.101,199.188.200.142,49163,80,,,
92,0.510952000,6,10.12.28.101,199.188.200.142,49163,80,,,
93,0.511196000,6,199.188.200.142,10.12.28.101,80,49163,,,
94,0.511206000,6,199.188.200.142,10.12.28.101,80,49163,,,
95,0.511505000,6,199.188.200.142,10.12.28.101,80,49163,,,
96,0.511513000,6,199.188.200.142,10.12.28.101,80,49163,,,
97,0.511620000,6,199.188.200.142,10.12.28.101,80,49163,,,
98,0.511758000,6,199.188.200.142,10.12.28.101,80,49163,,,
99,0.511766000,6,10.12.28.101,199.188.200.142,49163,80,,,
100,0.511956000,6,10.12.28.101,199.188.200.142,49163,80,,,
101,0.512026000,6,199.188.200.142,10.12.28.101,80,49163,,,
102,0.512213000,6,10.12.28.101,199.188.200.142,49163,80,,,
103,0.521885000,6,199.188.200.142,10.12.28.101,80,49163,,,
104,0.521904000,6,199.188.200.142,10.12.28.101,80,49163,,,
105,0.522472000,6,199.188.200.142,10.12.28.101,80,49163,,,
106,0.522485000,6,10.12.28.101,199.188.200.142,49163,80,,,
107,0.522488000,6,199.188.200.142,10.12.28.101,80,49163,,,
108,0.522493000,6,199.188.200.142,10.12.28.101,80,49163,,,
109,0.522496000,6,199.188.200.142,10.12.28.101,80,49163,,,
110,0.522499000,6,199.188.200.142,10.12.28.101,80,49163,,,
111,0.522503000,6,199.188.200.142,10.12.28.101,80,49163,,,
112,0.522931000,6,199.188.200.142,10.12.28.101,80,49163,,,
113,0.522937000,6,10.12.28.101,199.188.200.142,49163,80,,,
114,0.523108000,6,199.188.200.142,10.12.28.101,80,49163,,,
115,0.523116000,6,10.12.28.101,199.188.200.142,49163,80,,,
116,0.523119000,6,199.188.200.142,10.12.28.101,80,49163,,,
117,0.523244000,6,10.12.28.101,199.188.200.142,49163,80,,,
118,0.523507000,6,10.12.28.101,199.188.200.142,49163,80,,,
119,0.523683000,6,199.188.200.142,10.12.28.101,80,49163,,,
120,0.523843000,6,10.12.28.101,199.188.200.142,49163,80,,,
121,0.524305000,6,10.12.28.101,199.188.200.142,49163,80,,,
122,0.570149000,6,199.188.200.142,10.12.28.101,80,49163,,,
123,0.570191000,6,199.188.200.142,10.12.28.101,80,49163,,,
124,0.570274000,6,199.188.200.142,10.12.28.101,80,49163,,,
125,0.570446000,6,199.188.200.142,10.12.28.101,80,49163,,,
126,0.570569000,6,199.188.200.142,10.12.28.101,80,49163,,,
127,0.570744000,6,10.12.28.101,199.188.200.142,49163,80,,,
128,0.570888000,6,199.188.200.142,10.12.28.101,80,49163,,,
129,0.570895000,6,10.12.28.101,199.188.200.142,49163,80,,,
130,0.570898000,6,199.188.200.142,10.12.28.101,80,49163,,,
131,0.571162000,6,10.12.28.101,199.188.200.142,49163,80,,,
132,0.571169000,6,199.188.200.142,10.12.28.101,80,49163,,,
133,0.571399000,6,10.12.28.101,199.188.200.142,49163,80,,,
134,0.571801000,6,199.188.200.142,10.12.28.101,80,49163,,,
135,0.572093000,6,199.188.200.142,10.12.28.101,80,49163,,,
136,0.572100000,6,199.188.200.142,10.12.28.101,80,49163,,,
137,0.572102000,6,199.188.200.142,10.12.28.101,80,49163,,,
138,0.572105000,6,10.12.28.101,199.188.200.142,49163,80,,,
139,0.572244000,6,10.12.28.101,199.188.200.142,49163,80,,,
140,0.572792000,6,199.188.200.142,10.12.28.101,80,49163,,,
141,0.572800000,6,199.188.200.142,10.12.28.101,80,49163,,,
142,0.572803000,6,199.188.200.142,10.12.28.101,80,49163,,,
143,0.572818000,6,199.188.200.142,10.12.28.101,80,49163,,,
144,0.572875000,6,199.188.200.142,10.12.28.101,80,49163,,,
145,0.572879000,6,199.188.200.142,10.12.28.101,80,49163,,,
146,0.573047000,6,10.12.28.101,199.188.200.142,49163,80,,,
147,0.573322000,6,10.12.28.101,199.188.200.142,49163,80,,,
148,0.573327000,6,199.188.200.142,10.12.28.101,80,49163,,,
149,0.573329000,6,199.188.200.142,10.12.28.101,80,49163,,,
150,0.573486000,6,10.12.28.101,199.188.200.142,49163,80,,,
151,0.573491000,6,199.188.200.142,10.12.28.101,80,49163,,,
152,0.573685000,6,10.12.28.101,199.188.200.142,49163,80,,,
153,0.574466000,6,199.188.200.142,10.12.28.101,80,49163,,,
154,0.574476000,6,199.188.200.142,10.12.28.101,80,49163,,,
155,0.574670000,6,10.12.28.101,199.188.200.142,49163,80,,,
156,0.619728000,6,199.188.200.142,10.12.28.101,80,49163,,,
157,0.619753000,6,199.188.200.142,10.12.28.101,80,49163,,,
158,0.620172000,6,199.188.200.142,10.12.28.101,80,49163,,,
159,0.620180000,6,199.188.200.142,10.12.28.101,80,49163,,,
160,0.620185000,6,10.12.28.101,199.188.200.142,49163,80,,,
161,0.620187000,6,199.188.200.142,10.12.28.101,80,49163,,,
162,0.620189000,6,199.188.200.142,10.12.28.101,80,49163,,,
163,0.620577000,6,199.188.200.142,10.12.28.101,80,49163,,,
164,0.620590000,6,199.188.200.142,10.12.28.101,80,49163,,,
165,0.620812000,6,199.188.200.142,10.12.28.101,80,49163,,,
166,0.620926000,6,199.188.200.142,10.12.28.101,80,49163,,,
167,0.620933000,6,199.188.200.142,10.12.28.101,80,49163,,,
168,0.620936000,6,199.188.200.142,10.12.28.101,80,49163,,,
169,0.621110000,6,199.188.200.142,10.12.28.101,80,49163,,,
170,0.621120000,6,10.12.28.101,199.188.200.142,49163,80,,,
171,0.621609000,6,10.12.28.101,199.188.200.142,49163,80,,,
172,0.621927000,6,199.188.200.142,10.12.28.101,80,49163,,,
173,0.621937000,6,199.188.200.142,10.12.28.101,80,49163,,,
174,0.621940000,6,199.188.200.142,10.12.28.101,80,49163,,,
175,0.621942000,6,199.188.200.142,10.12.28.101,80,49163,,,
176,0.622140000,6,199.188.200.142,10.12.28.101,80,49163,,,
177,0.622147000,6,199.188.200.142,10.12.28.101,80,49163,,,
178,0.622149000,6,199.188.200.142,10.12.28.101,80,49163,,,
179,0.622357000,6,199.188.200.142,10.12.28.101,80,49163,,,
180,0.622444000,6,199.188.200.142,10.12.28.101,80,49163,,,
181,0.622522000,6,10.12.28.101,199.188.200.142,49163,80,,,
182,0.624049000,6,199.188.200.142,10.12.28.101,80,49163,,,
183,0.624063000,6,199.188.200.142,10.12.28.101,80,49163,,,
184,0.624065000,6,199.188.200.142,10.12.28.101,80,49163,,,
185,0.624252000,6,199.188.200.142,10.12.28.101,80,49163,,,
186,0.624257000,6,199.188.200.142,10.12.28.101,80,49163,,,
187,0.624259000,6,199.188.200.142,10.12.28.101,80,49163,,,
188,0.624453000,6,10.12.28.101,199.188.200.142,49163,80,,,
189,0.624474000,6,199.188.200.142,10.12.28.101,80,49163,,,
190,0.624477000,6,199.188.200.142,10.12.28.101,80,49163,,,
191,0.624599000,6,199.188.200.142,10.12.28.101,80,49163,,,
192,0.624672000,6,199.188.200.142,10.12.28.101,80,49163,,,
193,0.624989000,6,10.12.28.101,199.188.200.142,49163,80,,,
194,0.625064000,6,199.188.200.142,10.12.28.101,80,49163,,,
195,0.625196000,6,10.12.28.101,199.188.200.142,49163,80,,,
196,0.625309000,6,10.12.28.101,199.188.200.142,49163,80,,,
197,0.652905000,6,199.188.200.142,10.12.28.101,80,49163,,,
198,0.653212000,6,10.12.28.101,199.188.200.142,49163,80,,,
199,0.653222000,6,199.188.200.142,10.12.28.101,80,49163,,,
200,0.653448000,6,10.12.28.101,199.188.200.142,49163,80,,,
201,0.653579000,6,199.188.200.142,10.12.28.101,80,49163,,,
202,0.653588000,6,199.188.200.142,10.12.28.101,80,49163,,,
203,0.653709000,6,10.12.28.101,199.188.200.142,49163,80,,,
204,0.654004000,6,199.188.200.142,10.12.28.101,80,49163,,,
205,0.654012000,6,199.188.200.142,10.12.28.101,80,49163,,,
206,0.654014000,6,199.188.200.142,10.12.28.101,80,49163,,,
207,0.654113000,6,10.12.28.101,199.188.200.142,49163,80,,,
208,0.654471000,6,199.188.200.142,10.12.28.101,80,49163,,,
209,0.654480000,6,199.188.200.142,10.12.28.101,80,49163,,,
