70,1.303299000,6,199.188.200.143,10.12.27.102,80,49166,,,
71,1.303301000,6,199.188.200.143,10.12.27.102,80,49166,,,
72,1.303595000,6,199.188.200.143,10.12.27.102,80,49166,,,
73,1.303603000,6,199.188.200.143,10.12.27.102,80,49166,,,
74,1.303784000,6,199.188.200.143,10.12.27.102,80,49166,,,
75,1.304554000,6,10.12.27.102,199.188.200.143,49166,80,,,
76,1.304564000,6,10.12.27.102,199.188.200.143,49166,80,,,
77,1.305469000,6,199.188.200.143,10.12.27.102,80,49166,,,
78,1.305478000,6,199.188.200.143,10.12.27.102,80,49166,,,
79,1.305480000,6,199.188.200.143,10.12.27.102,80,49166,,,
80,1.305482000,6,199.188.200.143,10.12.27.102,80,49166,,,
81,1.305484000,6,199.188.200.143,10.12.27.102,80,49166,,,
82,1.305485000,6,199.188.200.143,10.12.27.102,80,49166,,,
83,1.305488000,6,199.188.200.143,10.12.27.102,80,49166,,,
84,1.474331000,6,199.188.200.143,10.12.27.102,80,49166,,,
85,1.474352000,6,199.188.200.143,10.12.27.102,80,49166,,,
86,1.474624000,6,10.12.27.102,199.188.200.143,49166,80,,,
87,1.475224000,6,199.188.200.143,10.12.27.102,80,49166,,,
88,1.475235000,6,199.188.200.143,10.12.27.102,80,49166,,,
89,1.475238000,6,199.188.200.143,10.12.27.102,80,49166,,,
90,1.475499000,6,199.188.200.143,10.12.27.102,80,49166,,,
91,1.475598000,6,10.12.27.102,199.188.200.143,49166,80,,,
92,1.475703000,6,10.12.27.102,199.188.200.143,49166,80,,,
93,1.486249000,6,199.188.200.143,10.12.27.102,80,49166,,,
94,1.486270000,6,199.188.200.143,10.12.27.102,80,49166,,,
95,1.486555000,6,10.12.27.102,199.188.200.143,49166,80,,,
96,1.496758000,6,199.188.200.143,10.12.27.102,80,49166,,,
97,1.496776000,6,199.188.200.143,10.12.27.102,80,49166,,,
98,1.496779000,6,199.188.200.143,10.12.27.102,80,49166,,,
99,1.496783000,6,10.12.27.102,199.188.200.143,49166,80,,,
100,1.496785000,6,199.188.200.143,10.12.27.102,80,49166,,,
101,1.496788000,6,199.188.200.143,10.12.27.102,80,49166,,,
102,1.496790000,6,10.12.27.102,199.188.200.143,49166,80,,,
103,1.518449000,6,10.12.27.102,199.188.200.143,49166,80,,,
104,78.365654000,17,10.12.27.102,10.12.27.1,,,49919,53,
105,78.660457000,17,10.12.27.1,10.12.27.102,,,53,49919,
106,78.663097000,6,10.12.27.102,74.220.219.67,49167,80,,,
107,78.833827000,6,74.220.219.67,10.12.27.102,80,49167,,,
108,78.833981000,6,10.12.27.102,74.220.219.67,49167,80,,,
109,78.834184000,6,10.12.27.102,74.220.219.67,49167,80,,,
110,78.834189000,6,74.220.219.67,10.12.27.102,80,49167,,,
111,79.010714000,6,74.220.219.67,10.12.27.102,80,49167,,,
112,79.010934000,6,10.12.27.102,74.220.219.67,49167,80,,,
113,84.951629000,17,10.12.27.102,10.12.27.1,,,64320,53,
114,85.095606000,17,10.12.27.1,10.12.27.102,,,53,64320,
115,85.100109000,6,10.12.27.102,103.198.0.2,49171,443,,,
116,85.100118000,6,10.12.27.102,103.198.0.2,49172,443,,,
117,85.188642000,6,103.198.0.2,10.12.27.102,443,49172,,,
118,85.188845000,6,10.12.27.102,103.198.0.2,49172,443,,,
119,85.191400000,6,103.198.0.2,10.12.27.102,443,49171,,,
120,85.191630000,6,10.12.27.102,103.198.0.2,49171,443,,,
121,85.192384000,6,10.12.27.102,103.198.0.2,49171,443,,,topyzscsu5poprxy.onion.link
122,85.192390000,6,103.198.0.2,10.12.27.102,443,49171,,,
123,85.192593000,6,10.12.27.102,103.198.0.2,49172,443,,,topyzscsu5poprxy.onion.link
124,85.194289000,6,103.198.0.2,10.12.27.102,443,49172,,,
125,85.306455000,6,103.198.0.2,10.12.27.102,443,49171,,,
126,85.306471000,6,103.198.0.2,10.12.27.102,443,49171,,,
127,85.306689000,6,10.12.27.102,103.198.0.2,49171,443,,,
128,85.306695000,6,103.198.0.2,10.12.27.102,443,49171,,,
129,85.306787000,6,10.12.27.102,103.198.0.2,49171,443,,,
130,85.307967000,6,103.198.0.2,10.12.27.102,443,49171,,,
131,85.308103000,6,10.12.27.102,103.198.0.2,49171,443,,,
132,85.323502000,6,103.198.0.2,10.12.27.102,443,49172,,,
133,85.323627000,6,10.12.27.102,103.198.0.2,49172,443,,,
134,85.326123000,6,103.198.0.2,10.12.27.102,443,49172,,,
135,85.326224000,6,10.12.27.102,103.198.0.2,49172,443,,,
136,85.326795000,6,103.198.0.2,10.12.27.102,443,49172,,,
137,85.326802000,6,103.198.0.2,10.12.27.102,443,49172,,,
138,85.326805000,6,10.12.27.102,103.198.0.2,49172,443,,,
139,85.327125000,6,10.12.27.102,103.198.0.2,49171,443,,,
140,85.327178000,6,103.198.0.2,10.12.27.102,443,49171,,,
141,85.349583000,6,10.12.27.102,103.198.0.2,49172,443,,,
142,85.349596000,6,103.198.0.2,10.12.27.102,443,49172,,,
143,85.430712000,6,103.198.0.2,10.12.27.102,443,49171,,,
144,85.430828000,6,10.12.27.102,103.198.0.2,49171,443,,,
145,85.447060000,6,10.12.27.102,103.198.0.2,49171,443,,,
146,85.447078000,6,103.198.0.2,10.12.27.102,443,49171,,,
147,85.447202000,6,10.12.27.102,103.198.0.2,49171,443,,,
148,85.447209000,6,103.198.0.2,10.12.27.102,443,49171,,,
149,85.448357000,6,103.198.0.2,10.12.27.102,443,49172,,,
150,85.448529000,6,10.12.27.102,103.198.0.2,49172,443,,,
151,89.122112000,6,74.220.219.67,10.12.27.102,80,49167,,,
152,89.124280000,6,10.12.27.102,74.220.219.67,49167,80,,,
153,99.331483000,6,103.198.0.2,10.12.27.102,443,49171,,,
154,99.331499000,6,103.198.0.2,10.12.27.102,443,49171,,,
155,99.334072000,6,10.12.27.102,103.198.0.2,49171,443,,,
156,99.366596000,6,10.12.27.102,103.198.0.2,49171,443,,,
157,99.366662000,6,103.198.0.2,10.12.27.102,443,49171,,,
158,99.367831000,6,10.12.27.102,103.198.0.2,49172,443,,,
159,99.367877000,6,103.198.0.2,10.12.27.102,443,49172,,,
160,99.370758000,6,10.12.27.102,103.198.0.2,49173,443,,,
161,99.373150000,6,10.12.27.102,103.198.0.2,49174,443,,,
162,99.470445000,6,103.198.0.2,10.12.27.102,443,49174,,,
163,99.470458000,6,103.198.0.2,10.12.27.102,443,49173,,,
164,99.470623000,6,10.12.27.102,103.198.0.2,49174,443,,,
165,99.470627000,6,10.12.27.102,103.198.0.2,49173,443,,,
166,99.473334000,6,10.12.27.102,103.198.0.2,49174,443,,,topyzscsu5poprxy.onion.link
167,99.473343000,6,103.198.0.2,10.12.27.102,443,49174,,,
168,99.473375000,6,10.12.27.102,103.198.0.2,49173,443,,,topyzscsu5poprxy.onion.link
169,99.473378000,6,103.198.0.2,10.12.27.102,443,49173,,,
170,99.586934000,6,103.198.0.2,10.12.27.102,443,49173,,,
171,99.587193000,6,103.198.0.2,10.12.27.102,443,49173,,,
172,99.587551000,6,10.12.27.102,103.198.0.2,49173,443,,,
173,99.588013000,6,103.198.0.2,10.12.27.102,443,49173,,,
174,99.588020000,6,103.198.0.2,10.12.27.102,443,49173,,,
175,99.588023000,6,10.12.27.102,103.198.0.2,49173,443,,,
176,99.607176000,6,103.198.0.2,10.12.27.102,443,49174,,,
177,99.607359000,6,10.12.27.102,103.198.0.2,49174,443,,,
178,99.607365000,6,103.198.0.2,10.12.27.102,443,49174,,,
179,99.607475000,6,10.12.27.102,103.198.0.2,49174,443,,,
180,99.607696000,6,103.198.0.2,10.12.27.102,443,49174,,,
181,99.607798000,6,103.198.0.2,10.12.27.102,443,49174,,,
182,99.607802000,6,10.12.27.102,103.198.0.2,49174,443,,,
183,99.608567000,6,10.12.27.102,103.198.0.2,49173,443,,,
184,99.608589000,6,103.198.0.2,10.12.27.102,443,49173,,,
185,99.624248000,6,10.12.27.102,103.198.0.2,49174,443,,,
186,99.624363000,6,103.198.0.2,10.12.27.102,443,49174,,,
187,99.718326000,6,103.198.0.2,10.12.27.102,443,49173,,,
188,99.719033000,6,10.12.27.102,103.198.0.2,49173,443,,,
189,99.727977000,6,103.198.0.2,10.12.27.102,443,49174,,,
190,99.728264000,6,10.12.27.102,103.198.0.2,49174,443,,,
191,99.733810000,6,10.12.27.102,103.198.0.2,49173,443,,,
192,99.733823000,6,103.198.0.2,10.12.27.102,443,49173,,,
193,99.734115000,6,10.12.27.102,103.198.0.2,49174,443,,,
194,99.734163000,6,103.198.0.2,10.12.27.102,443,49174,,,
195,100.107874000,6,103.198.0.2,10.12.27.102,443,49171,,,
196,100.107995000,6,10.12.27.102,103.198.0.2,49171,443,,,
197,102.729275000,6,103.198.0.2,10.12.27.102,443,49172,,,
198,102.729510000,6,10.12.27.102,103.198.0.2,49172,443,,,
199,103.711231000,6,103.198.0.2,10.12.27.102,443,49174,,,
200,103.711247000,6,103.198.0.2,10.12.27.102,443,49174,,,
201,103.711251000,6,10.12.27.102,103.198.0.2,49174,443,,,
202,103.711424000,6,103.198.0.2,10.12.27.102,443,49174,,,
203,103.711489000,6,103.198.0.2,10.12.27.102,443,49174,,,
204,103.711660000,6,10.12.27.102,103.198.0.2,49174,443,,,
205,109.106764000,6,10.12.27.102,103.198.0.2,49174,443,,,
206,109.106784000,6,103.198.0.2,10.12.27.102,443,49174,,,
207,109.845732000,6,103.198.0.2,10.12.27.102,443,49174,,,
208,109.845887000,6,10.12.27.102,103.198.0.2,49174,443,,,
209,129.649001000,6,103.198.0.2,10.12.27.102,443,49173,,,
210,129.649290000,6,10.12.27.102,103.198.0.2,49173,443,,,
211,129.649617000,6,10.12.27.102,103.198.0.2,49173,443,,,
212,129.649715000,6,103.198.0.2,10.12.27.102,443,49173,,,
213,129.825393000,6,103.198.0.2,10.12.27.102,443,49173,,,
214,129.825620000,6,10.12.27.102,103.198.0.2,49173,443,,,
215,149.355424000,6,10.12.27.102,103.198.0.2,49174,443,,,
216,149.355443000,6,103.198.0.2,10.12.27.102,443,49174,,,
217,151.613792000,6,103.198.0.2,10.12.27.102,443,49174,,,
218,151.613902000,6,10.12.27.102,103.198.0.2,49174,443,,,
219,165.312296000,6,103.198.0.2,10.12.27.102,443,49171,,,
220,165.312711000,6,10.12.27.102,103.198.0.2,49171,443,,,
221,167.948990000,6,103.198.0.2,10.12.27.102,443,49172,,,
222,167.949031000,6,103.198.0.2,10.12.27.102,443,49172,,,
223,167.949677000,6,10.12.27.102,103.198.0.2,49172,443,,,
224,198.029053000,6,10.12.27.102,74.220.219.67,49167,80,,,
225,198.029081000,6,74.220.219.67,10.12.27.102,80,49167,,,
226,204.804951000,6,10.12.27.102,103.198.0.2,49172,443,,,
227,216.626284000,6,103.198.0.2,10.12.27.102,443,49174,,,
228,216.626526000,6,10.12.27.102,103.198.0.2,49174,443,,,
229,309.932366000,6,10.12.27.102,103.198.0.2,49174,443,,,
230,309.932404000,6,103.198.0.2,10.12.27.102,443,49174,,,
231,309.932408000,6,10.12.27.102,103.198.0.2,49174,443,,,
